ID,SalePrice
1461,183027.3913
1462,189068.189
1463,188196.9186
1464,179753.4568
1465,168842.2899
1466,179709.0397
1467,175314.3422
1468,176133.1347
1469,180218.2699
1470,175982.7536
1471,170834.826
1472,161148.1981
1473,161217.1914
1474,162806.5061
1475,162481.1657
1476,186614.6583
1477,186326.2569
1478,183493.7039
1479,189240.7085
1480,190570.3647
1481,188387.2295
1482,173565.1331
1483,198354.422
1484,164773.9517
1485,186706.3073
1486,176661.4155
1487,196709.8572
1488,177849.4312
1489,178003.6947
1490,180963.6216
1491,183949.8936
1492,179021.081
1493,191624.1986
1494,187064.0445
1495,182791.0382
1496,168713.8891
1497,165578.2804
1498,164643.2276
1499,163169.7559
1500,163204.2968
1501,164400.0727
1502,162778.0672
1503,186284.9519
1504,174195.8198
1505,175623.223
1506,181230.7887
1507,182095.6556
1508,199378.3157
1509,178842.9476
1510,178892.1099
1511,179538.8482
1512,179320.0781
1513,181028.3805
1514,187097.2123
1515,179706.2936
1516,195824.6151
1517,182678.3247
1518,176222.9831
1519,176102.5085
1520,175401.2027
1521,181317.9193
1522,180027.4803
1523,176030.6335
1524,181587.545
1525,181472.4034
1526,187361.3721
1527,174806.0788
1528,175315.1979
1529,174495.6006
1530,179369.9494
1531,168452.4546
1532,167194.6537
1533,170559.6488
1534,172746.7426
1535,183868.4083
1536,175765.2287
1537,178610.0361
1538,178833.1438
1539,177702.5053
1540,177674.5991
1541,180885.3126
1542,170692.9172
1543,175196.6193
1544,168371.9926
1545,170672.8217
1546,170737.675
1547,171697.5145
1548,170866.6948
1549,171176.4039
1550,171518.6176
1551,171139.1826
1552,175720.32
1553,185777.3007
1554,164324.5932
1555,191540.6398
1556,180836.7035
1557,179364.3262
1558,170576.4611
1559,171786.9381
1560,171156.5597
1561,181683.476
1562,174583.2025
1563,174702.5272
1564,174268.2556
1565,182268.38
1566,202006.881
1567,177664.8229
1568,195570.1956
1569,198536.6464
1570,182662.6505
1571,178197.5929
1572,178674.2329
1573,196408.1264
1574,182370.0966
1575,184318.4667
1576,185145.181
1577,173948.8928
1578,188855.4663
1579,181951.2419
1580,178345.5754
1581,190949.2608
1582,173938.2388
1583,181343.2588
1584,178661.8482
1585,167281.3052
1586,176328.4645
1587,176774.0917
1588,179833.8779
1589,183391.3917
1590,171507.4788
1591,171384.712
1592,168439.8924
1593,174789.0795
1594,173528.4791
1595,179161.1698
1596,181175.9494
1597,192335.5114
1598,200733.093
1599,166272.6465
1600,166361.8924
1601,175088.6707
1602,177583.0196
1603,176574.2467
1604,166605.9628
1605,182294.3733
1606,178960.14
1607,186402.566
1608,183976.8039
1609,179267.2478
1610,179064.1104
1611,191268.6314
1612,180132.0182
1613,183931.0756
1614,162879.5159
1615,160510.8378
1616,161419.0366
1617,161642.5451
1618,172765.234
1619,185679.9676
1620,175194.7877
1621,180572.9016
1622,180874.6131
1623,179964.6018
1624,186480.9609
1625,186038.4281
1626,180400.423
1627,180213.3415
1628,184079.44
1629,176107.0683
1630,174886.9116
1631,174187.1504
1632,175778.1479
1633,177132.2778
1634,174332.7461
1635,177041.5913
1636,173652.6615
1637,184153.6629
1638,187065.3087
1639,182055.3316
1640,185566.0022
1641,182361.5178
1642,173367.0901
1643,174459.2091
1644,176517.9846
1645,178735.8011
1646,179995.4477
1647,182010.7183
1648,174915.1229
1649,176325.6138
1650,172998.0787
1651,177254.7134
1652,161145.7838
1653,161109.3852
1654,162871.2665
1655,162652.3776
1656,162943.8404
1657,162994.929
1658,162973.8017
1659,162141.6187
1660,181154.6133
1661,190060.5353
1662,185630.2289
1663,185651.8937
1664,189165.9031
1665,183638.0055
1666,195351.0573
1667,209567.7859
1668,181065.6787
1669,181957.545
1670,187992.6532
1671,186562.2727
1672,192456.7682
1673,187327.6214
1674,179337.5767
1675,173118.2716
1676,169189.7626
1677,180556.9524
1678,191560.0172
1679,192165.0739
1680,174628.405
1681,172219.3793
1682,195035.4968
1683,165603.2557
1684,181633.1631
1685,177256.483
1686,164782.3392
1687,178229.0425
1688,175342.4273
1689,179992.8907
1690,177418.9867
1691,175584.2337
1692,186282.8795
1693,178889.0273
1694,176272.0192
1695,174568.2388
1696,193148.8915
1697,174783.681
1698,186495.229
1699,181986.4176
1700,178101.6177
1701,183904.6571
1702,182769.4468
1703,180541.8592
1704,180518.1055
1705,178034.904
1706,183379.7546
1707,175490.1567
1708,176895.2977
1709,185721.2331
1710,174435.1881
1711,181234.1382
1712,176121.2426
1713,181547.9195
1714,177244.4354
1715,175674.2069
1716,178845.9867
1717,174176.4665
1718,173930.0647
1719,181184.9055
1720,180280.7775
1721,186351.3891
1722,186080.6961
