ID,SalePrice
1461,112285.473
1462,152701.6676
1463,186860.8682
1464,197149.4163
1465,205607.6877
1466,170545.1848
1467,173824.8784
1468,157072.7002
1469,211082.0708
1470,115010.7828
1471,155975.2596
1472,97812.24513
1473,93806.25816
1474,145993.7291
1475,105777.3023
1476,375943.009
1477,262170.4457
1478,312201.9587
1479,304945.5508
1480,485131.3511
1481,309265.5166
1482,205545.4442
1483,176610.2208
1484,161854.3157
1485,178570.731
1486,188667.4914
1487,336389.8173
1488,225241.3219
1489,202649.617
1490,256575.5856
1491,201371.3758
1492,102405.3802
1493,186276.2948
1494,306327.9529
1495,288895.4057
1496,245013.1454
1497,175891.0394
1498,176712.5325
1499,162734.6787
1500,149225.8924
1501,194742.323
1502,132141.0535
1503,353626.661
1504,233724.6064
1505,224365.112
1506,192590.8565
1507,258192.5061
1508,195812.8194
1509,154921.001
1510,143806.6337
1511,161194.4406
1512,174776.6376
1513,151248.3743
1514,169235.5961
1515,208379.7836
1516,151059.7103
1517,184802.3487
1518,122073.3986
1519,220735.7897
1520,118315.7533
1521,134081.8495
1522,188524.5729
1523,112285.4763
1524,123639.5013
1525,115265.7479
1526,103814.8392
1527,102647.6668
1528,129562.1123
1529,161360.6429
1530,211132.0575
1531,129454.5873
1532,92437.80967
1533,166892.7177
1534,127401.392
1535,150576.3694
1536,91886.03107
1537,45576.58599
1538,151228.0675
1539,207191.2663
1540,118258.5796
1541,142380.8458
1542,166277.3229
1543,188112.9785
1544,75892.48221
1545,119504.1666
1546,138060.724
1547,136910.0904
1548,151765.6914
1549,127016.939
1550,143618.9233
1551,103973.7097
1552,153384.8813
1553,156920.5331
1554,112711.8807
1555,157349.0358
1556,51184.7688
1557,141441.1965
1558,106993.6034
1559,60588.24873
1560,116437.0724
1561,153014.4969
1562,131499.1906
1563,128579.0941
1564,162079.1096
1565,157973.1529
1566,228017.91
1567,71802.95337
1568,220201.0565
1569,134121.4697
1570,126351.6533
1571,81983.7488
1572,150294.299
1573,267441.308
1574,135755.8898
1575,233792.8653
1576,229957.7216
1577,181862.5616
1578,156986.9547
1579,134044.3175
1580,189286.9128
1581,153265.6999
1582,134058.6066
1583,281691.0113
1584,220132.7133
1585,133039.8879
1586,82245.01563
1587,104405.6197
1588,152805.0917
1589,104863.5873
1590,122674.4661
1591,89853.96777
1592,128253.8633
1593,127942.2757
1594,149770.7374
1595,117498.3566
1596,230438.2355
1597,209858.8029
1598,212949.4437
1599,193812.7663
1600,171947.8458
1601,51091.39416
1602,128717.9549
1603,38840.98683
1604,272549.2437
1605,223760.0727
1606,146922.567
1607,167592.1247
1608,200172.4664
1609,190050.7777
1610,150453.9659
1611,126019.996
1612,186246.7191
1613,163381.7701
1614,135533.2074
1615,96198.70886
1616,72961.90151
1617,84857.2378
1618,135465.6711
1619,144256.0109
1620,187626.2644
1621,130408.9963
1622,150431.5103
1623,254203.8475
1624,198079.7037
1625,116271.5755
1626,166690.9966
1627,190661.9351
1628,275778.6942
1629,177570.5335
1630,366288.7047
1631,254481.3977
1632,250724.1594
1633,171954.5955
1634,181268.7013
1635,169479.3486
1636,145525.8867
1637,200531.0015
1638,178597.4476
1639,182253.7514
1640,236036.1928
1641,181290.8806
1642,250388.9344
1643,218760.8803
1644,236144.6483
1645,216935.1153
1646,155695.3015
1647,155217.951
1648,127901.7543
1649,125557.0053
1650,105563.6222
1651,112841.4034
1652,98051.57207
1653,94166.55999
1654,144766.2255
1655,120262.9572
1656,140635.0342
1657,154328.134
1658,145804.4596
1659,126397.2178
1660,148862.8247
1661,439657.8496
1662,386499.7712
1663,387195.088
1664,533645.4777
1665,333859.5506
1666,322991.3194
1667,380448.8555
1668,361459.5888
1669,318982.1032
1670,363647.9467
1671,269913.8697
1672,408965.5446
1673,290080.9326
1674,247047.8074
1675,203771.8597
1676,206923.9093
1677,216672.6456
1678,473394.3234
1679,388430.5425
1680,343011.5862
1681,281423.1918
1682,320090.7634
1683,192189.3953
1684,168480.9748
1685,169361.8673
1686,161420.8626
1687,161967.8946
1688,180922.1347
1689,185291.2209
1690,187005.7614
1691,175630.2925
1692,252637.7932
1693,169856.8057
1694,181672.0433
1695,167796.9813
1696,263335.3753
1697,176772.4568
1698,340999.0905
1699,334056.2536
1700,271876.0732
1701,279800.0375
1702,236487.7893
1703,228838.4226
1704,268883.0072
1705,240969.9862
1706,192985.5837
1707,229775.0807
1708,203089.2295
1709,246925.2372
1710,219901.9999
1711,267528.4399
1712,254145.77
1713,282217.8617
1714,227388.7383
1715,208930.0341
1716,186660.8021
1717,174386.6376
1718,152954.2628
1719,225729.2906
1720,255194.7604
1721,146918.2307
1722,117196.3101
1723,149752.4482
1724,218942.664
1725,242675.4654
1726,186019.1812
1727,152075.486
1728,153665.1753
1729,173931.8264
1730,168475.1313
1731,110745.3303
1732,132179.4841
1733,116785.7786
1734,122221.1474
1735,90447.73783
1736,94438.13826
1737,285440.3823
1738,264057.8254
1739,247386.5018
1740,218906.9586
1741,190758.9049
1742,178209.221
1743,169624.5641
1744,361701.4547
1745,221300.0939
1746,191742.3404
1747,220747.283
1748,225954.3354
1749,133704.3489
1750,133874.7547
1751,231580.2346
1752,105858.0985
1753,157203.015
1754,196133.1816
1755,170044.2804
1756,142767.6047
1757,118341.8821
1758,145384.3416
1759,159268.6586
1760,161336.9503
1761,153085.6811
1762,185763.1823
1763,185267.4665
1764,114653.1951
1765,185251.6702
1766,185671.4965
1767,228009.096
1768,139707.123
1769,161807.8521
1770,147164.406
1771,121038.0849
1772,133168.0934
1773,108995.9213
1774,154687.4741
1775,140489.3703
1776,130019.0681
1777,108751.8375
1778,146162.9133
1779,136328.1785
1780,154293.271
1781,127020.5199
1782,74948.45695
1783,141690.1349
1784,94343.82974
1785,141025.5964
1786,107255.9825
1787,148824.5639
1788,50162.10393
1789,104024.8145
1790,66146.89695
1791,199306.9723
1792,168345.9786
1793,138436.7654
1794,162845.7757
1795,133812.35
1796,132850.5039
1797,118895.2734
1798,122656.4761
1799,98279.00016
1800,123200.9816
1801,123515.0441
1802,103331.7192
1803,159782.1782
1804,121059.9734
1805,129001.6284
1806,129698.0417
1807,142230.3968
1808,118455.3211
1809,131933.5062
1810,140574.2956
1811,148468.1969
1812,112432.454
1813,144487.157
1814,97655.34428
1815,56564.69386
1816,100098.1933
1817,106202.3236
1818,165658.7691
1819,137538.6389
1820,28866.34482
1821,102545.983
1822,152407.1342
1823,26600.4986
1824,128813.9591
1825,147041.8131
1826,99540.9517
1827,105916.3621
1828,142289.307
1829,127893.9192
1830,152757.2179
1831,159417.6146
1832,33857.56847
1833,146718.0969
1834,119472.0914
1835,127218.2672
1836,138676.9768
1837,82375.91733
1838,119266.1522
1839,110514.34
1840,151623.1993
1841,129512.7575
1842,68068.1221
1843,143844.4647
1844,141156.5319
1845,139575.6868
1846,157320.4874
1847,164362.6132
1848,42207.55271
1849,104719.7496
1850,106789.4724
1851,145410.1265
1852,106928.7923
1853,117067.2152
1854,169824.6685
1855,161602.9975
1856,218724.6166
1857,128241.3752
1858,148015.6047
1859,101016.0083
1860,143130.9144
1861,109128.213
1862,302908.8575
1863,290853.0719
1864,290879.4447
1865,366951.4934
1866,344870.6825
1867,211672.0709
1868,288540.1951
1869,206156.0085
1870,218750.4969
1871,257313.1224
1872,169141.5037
1873,239634.7694
1874,143361.2586
1875,183539.4941
1876,201790.6219
1877,209390.3734
1878,193692.5704
1879,138498.3069
1880,131417.5632
1881,245395.4921
1882,232209.0624
1883,183368.6662
1884,202919.3286
1885,225578.6256
1886,285179.5232
1887,216443.5444
1888,257631.1333
1889,164481.231
1890,93891.29406
1891,100350.6085
1892,100908.8369
1893,131729.5043
1894,119534.6389
1895,135033.2222
1896,128890.3421
1897,120639.4696
1898,101010.5846
1899,161558.3486
1900,158142.7487
1901,193837.3205
1902,182181.0853
1903,217803.8122
1904,163437.0987
1905,202818.8516
1906,173377.7073
1907,239613.8902
1908,113269.9776
1909,128116.2244
1910,128649.6325
1911,234369.2536
1912,320044.6425
1913,151702.7361
1914,43141.88188
1915,349119.7078
1916,25179.31587
1917,223230.6258
1918,133313.5943
1919,154422.8326
1920,164363.9982
1921,384570.4877
1922,346230.2976
1923,237568.4216
1924,229740.8895
1925,205697.5827
1926,384132.6655
1927,125232.316
1928,173252.1386
1929,118765.7137
1930,124041.7338
1931,116665.5455
1932,126044.5865
1933,198883.8822
1934,190187.2156
1935,165086.5735
1936,211804.6797
1937,175778.9809
1938,165717.225
1939,278426.4707
1940,203464.3285
1941,169331.8184
1942,152775.5518
1943,235648.7905
1944,380584.8905
1945,418063.1086
1946,112136.4638
