"ID","SalePrice"
1461,125645.220716667
1462,154805.145466667
1463,179261.959566667
1464,184857.393216667
1465,193773.797766667
1466,182334.076916667
1467,173308.785152381
1468,175097.839333333
1469,180351.66785
1470,124448.980533333
1471,202723.394166667
1472,94981.6091666666
1473,99850.40545
1474,153320.479333333
1475,126128.576683333
1476,369203.968983333
1477,247490.6077
1478,302354.368166667
1479,278061.591216667
1480,473208.016666667
1481,304139.42625
1482,209502.230383333
1483,181694.305183333
1484,171506.301019048
1485,173845.671766667
1486,199978.899233333
1487,314241.662416667
1488,234896.1327
1489,208865.277033333
1490,213598.279783333
1491,189637.89115
1492,94887.8422333333
1493,181519.5064
1494,298077.34235
1495,292471.2014
1496,235280.263133333
1497,186442.500116667
1498,154067.397516667
1499,153363.529766667
1500,161506.00395
1501,173213.307816667
1502,157172.392226191
1503,289284.193966667
1504,231714.422583333
1505,217128.415533333
1506,183254.836983333
1507,240888.066616667
1508,193652.2013
1509,160592.528333333
1510,152384.6648
1511,151631.169066667
1512,171225.588816667
1513,148049.352716667
1514,159254.785733333
1515,203616.08105
1516,160540.1783
1517,155421.671616667
1518,131408.852883333
1519,228449.7955
1520,138637.022783333
1521,144072.1166
1522,162390.6716
1523,115965.37385
1524,121784.123116667
1525,127544.497566667
1526,130593.897016667
1527,107442.9039
1528,128202.076566667
1529,141279.36925
1530,170724.394083333
1531,136644.71325
1532,108227.7131
1533,138393.659683333
1534,118542.213583333
1535,154910.18505
1536,116880.839666667
1537,93151.1049333333
1538,169362.133683333
1539,231738.724833333
1540,120492.862483333
1541,144413.372083333
1542,138906.44335
1543,197956.581783333
1544,80695.8754
1545,105205.7486
1546,126536.290416667
1547,136511.69975
1548,130259.347366667
1549,117444.597066667
1550,142675.412133333
1551,120216.135483333
1552,149790.844133333
1553,145683.79705
1554,112036.66925
1555,166768.308316667
1556,99897.2252166667
1557,125234.73275
1558,90176.57465
1559,118439.6851
1560,148868.11185
1561,153685.8111
1562,125748.305966667
1563,123569.465916667
1564,161119.559833333
1565,154908.693266667
1566,227795.459266667
1567,79554.8152880953
1568,217588.05625
1569,149612.750816667
1570,135309.827616667
1571,133595.50365
1572,145636.149433333
1573,244753.63145
1574,123623.706183333
1575,215836.25455
1576,233347.456283333
1577,205964.452166667
1578,148858.15595
1579,144950.535333333
1580,186964.697183333
1581,143309.047016667
1582,126647.651666667
1583,331571.20165
1584,241030.8461
